algorithm,instance_id,runtime
ham8,instrectL4_1_4,2.149
ham8,instrectL4_14_5,42.620
ham8,instrectL4_14_8,3.289
ham8,instrectL4_14_9,3.483
ham8,instrectL4_1_6,22.067
ham8,instrectL4_16_1,35.103
ham8,instrectL4_16_4,31.056
ham8,instrectL4_16_6,15.294
ham8,instrectL4_16_8,180.211
ham8,instrectL4_1_7,4.460
ham8,instrectL4_1_8,18.708
ham8,instrectL4_18_4,32.199
ham8,instrectL4_18_8,22.235
ham8,instrectL4_20_4,5.202
ham8,instrectL4_20_5,57.972
ham8,instrectL4_20_6,13.917
ham8,instrectL4_2_1,20.652
ham8,instrectL4_21_10,17.667
ham8,instrectL4_21_11,7.168
ham8,instrectL4_21_18,17.946
ham8,instrectL4_21_2,6.855
ham8,instrectL4_21_5,18.593
ham8,instrectL4_21_7,2.139
ham8,instrectL4_21_8,38.887
ham8,instrectL4_2_2,6.934
ham8,instrectL4_22_0,14.067
ham8,instrectL4_2_3,15.420
ham8,instrectL4_24_7,16.103
ham8,instrectL4_24_8,62.951
ham8,instrectL4_26_2,58.018
ham8,instrectL4_26_3,38.394
ham8,instrectL4_26_5,17.367
ham8,instrectL4_2_8,11.494
ham8,instrectL4_28_7,41.254
ham8,instrectL4_28_9,106.866
ham8,instrectL4_30_0,19.761
ham8,instrectL4_30_2,199.995
ham8,instrectL4_31_0,18.059
ham8,instrectL4_31_16,5.949
ham8,instrectL4_31_7,100.628
ham8,instrectL4_31_8,3.551
ham8,instrectL4_32_3,199.995
ham8,instrectL4_32_4,25.791
ham8,instrectL4_32_7,25.882
ham8,instrectL4_34_0,20.768
ham8,instrectL4_34_3,24.231
ham8,instrectL4_34_4,21.240
ham8,instrectL4_34_8,3.716
ham8,instrectL4_34_9,18.948
ham8,instrectL4_36_5,5.196
ham8,instrectL4_36_8,2.796
ham8,instrectL4_38_0,39.601
ham8,instrectL4_38_4,199.995
ham8,instrectL4_38_6,199.995
ham8,instrectL4_38_7,57.832
ham8,instrectL4_38_8,27.673
ham8,instrectL4_40_0,9.306
ham8,instrectL4_40_7,100.873
ham8,instrectL4_40_8,27.620
ham8,instrectL4_41_0,0.002
ham8,instrectL4_41_1,0.002
ham8,instrectL4_41_5,1.223
ham8,instrectL4_42_0,22.644
ham8,instrectL4_44_0,16.635
ham8,instrectL4_4_5,122.262
ham8,instrectL4_4_6,37.751
ham8,instrectL4_4_7,13.615
ham8,instrectL4_4_8,27.696
ham8,instrectL4_48_5,56.715
ham8,instrectL4_48_9,27.198
ham8,instrectL4_50_8,38.152
ham8,instrectL4_60_7,199.995
ham8,instrectL4_60_9,6.553
ham8,instrectL4_6_1,15.205
ham8,instrectL4_61_0,199.995
ham8,instrectL4_61_13,67.949
ham8,instrectL4_61_4,81.094
ham8,instrectL4_62_2,199.992
ham8,instrectL4_71_12,88.302
ham8,instrectL4_71_2,75.203
ham8,instsquare12_13_17,0.720
ham8,instsquare12_16_10,0.061
ham8,instsquare12_16_4,5.265
ham8,insttri200_101_10,7.930
ham8,insttri200_101_7,19.765
ham8,insttri200_101_8,13.848
ham8,insttri200_1_1,34.177
ham8,insttri200_111_3,33.796
ham8,insttri200_11_5,41.850
ham8,insttri200_1_2,7.128
ham8,insttri200_121_3,199.994
ham8,insttri200_121_5,199.994
ham8,insttri200_131_10,199.994
ham8,insttri200_131_4,199.973
ham8,insttri200_131_6,0.343
ham8,insttri200_141_3,199.993
ham8,insttri200_141_6,199.947
ham8,insttri200_141_7,199.926
ham8,insttri200_151_5,199.990
ham8,insttri200_161_1,199.995
ham8,insttri200_161_5,199.997
ham8,insttri200_17_1,199.995
ham8,insttri200_171_6,199.988
ham8,insttri200_17_2,3.962
ham8,insttri200_1_9,2.085
ham8,insttri200_21_7,16.045
ham8,insttri200_221_2,199.987
ham8,insttri200_25_1,74.470
ham8,insttri200_25_2,14.279
ham8,insttri200_31_10,54.637
ham8,insttri200_31_8,10.452
ham8,insttri200_33_1,45.682
ham8,insttri200_41_1,6.384
ham8,insttri200_41_2,4.688
ham8,insttri200_41_3,0.453
ham8,insttri200_49_1,39.108
ham8,insttri200_49_2,199.989
ham8,insttri200_51_1,0.810
ham8,insttri200_51_10,199.989
ham8,insttri200_51_5,48.669
ham8,insttri200_51_6,27.137
ham8,insttri200_51_9,22.948
ham8,insttri200_57_1,18.031
ham8,insttri200_57_2,9.655
ham8,insttri200_61_10,2.806
ham8,insttri200_65_1,128.165
ham8,insttri200_65_2,1.564
ham8,insttri200_71_10,199.989
ham8,insttri200_71_3,199.991
ham8,insttri200_73_1,46.395
ham8,insttri200_73_2,8.315
ham8,insttri200_81_1,35.719
ham8,insttri200_81_10,7.085
ham8,insttri200_81_2,199.967
ham8,insttri200_81_8,199.995
ham8,insttri200_81_9,199.995
ham8,insttri200_89_1,199.995
ham8,insttri200_9_1,199.950
ham8,insttri200_91_5,0.600
ham8,insttri200_91_6,199.992
ham8,insttri200_9_2,5.896
ham8,insttri2010_141_0,199.972
ham8,insttri2010_181_6,19.754
ham8,insttri2010_191_7,199.988
ham8,insttri2010_191_9,199.995
ham8,insttri2010_271_2,199.989
ham8,insttri2010_291_0,199.991
ham8,insttri2010_301_4,199.990
ham8,insttri2010_51_5,199.989
ham8,insttri240_1_1,199.975
ham8,insttri240_1_2,199.990
ham8,insttri240_17_1,199.990
ham8,insttri240_17_2,199.992
ham8,insttri240_25_1,199.993
ham8,insttri240_25_2,199.983
ham8,insttri240_33_1,98.651
ham8,insttri240_33_2,136.681
ham8,insttri240_41_2,199.988
ham8,insttri240_49_1,87.008
ham8,insttri240_49_2,199.995
ham8,insttri240_57_1,199.993
ham8,insttri240_57_2,199.990
ham8,insttri240_65_1,199.946
ham8,insttri240_65_2,16.517
ham8,insttri240_73_1,45.330
ham8,insttri240_73_2,199.974
ham8,insttri240_81_1,199.953
ham8,insttri240_81_2,199.988
ham8,insttri240_89_1,199.993
ham8,insttri240_89_2,199.989
ham8,insttri240_9_1,138.123
ham8,insttri240_9_2,199.993
ham8,insttri280_1_1,199.984
ham8,insttri280_1_2,199.953
ham8,insttri280_17_1,199.988
ham8,insttri280_17_2,199.994
ham8,insttri280_25_1,199.937
ham8,insttri280_25_2,199.989
ham8,insttri280_33_1,199.988
ham8,insttri280_33_2,199.987
ham8,insttri280_41_1,199.969
ham8,insttri280_41_2,199.986
ham8,insttri280_49_1,199.994
ham8,insttri280_49_2,199.994
ham8,insttri280_57_1,199.981
ham8,insttri280_57_2,199.990
ham8,insttri280_65_1,199.988
ham8,insttri280_65_2,199.993
ham8,insttri280_73_1,199.988
ham8,insttri280_73_2,199.995
ham8,insttri280_81_1,199.994
ham8,insttri280_81_2,199.994
ham8,insttri280_89_1,199.994
ham8,insttri280_89_2,199.985
ham8,insttri280_9_1,199.987
ham8,insttri280_9_2,199.959
ham8,insttri3010_301_0,199.975
ham8,insttri3010_301_2,199.985
ham8,insttri3010_301_3,199.983
ham8,insttri3010_301_5,199.987
ham8,insttri3010_301_6,199.994
ham8,insttri3010_301_7,199.985
ham8,insttri3010_301_8,199.937
ham8,insttri3010_311_0,199.971
ham8,insttri3010_311_3,199.987
ham8,insttri3010_311_4,199.966
ham8,insttri3010_311_7,199.943
ham8,insttri3010_311_8,199.979
ham8,insttri320_1_1,199.987
ham8,insttri320_1_2,199.961
ham8,insttri320_17_1,199.988
ham8,insttri320_17_2,199.987
ham8,insttri320_25_1,199.966
ham8,insttri320_25_2,199.994
ham8,insttri320_33_1,199.986
ham8,insttri320_33_2,199.973
ham8,insttri320_41_1,199.958
ham8,insttri320_41_2,199.953
ham8,insttri320_49_1,199.993
ham8,insttri320_49_2,199.987
ham8,insttri320_57_1,199.973
ham8,insttri320_57_2,199.964
ham8,insttri320_65_1,199.987
ham8,insttri320_65_2,199.988
ham8,insttri320_73_1,199.987
ham8,insttri320_73_2,199.987
ham8,insttri320_81_1,199.987
ham8,insttri320_81_2,199.987
ham8,insttri320_89_1,199.951
ham8,insttri320_89_2,199.987
ham8,insttri320_9_1,199.983
ham8,insttri320_9_2,199.986
ham8,insttri360_1_1,199.986
ham8,insttri360_1_2,199.986
ham8,insttri360_17_1,199.989
ham8,insttri360_17_2,199.984
ham8,insttri360_25_1,199.986
ham8,insttri360_25_2,199.982
ham8,insttri360_33_1,199.977
ham8,insttri360_33_2,199.953
ham8,insttri360_41_1,199.959
ham8,insttri360_41_2,199.983
ham8,insttri360_49_1,199.985
ham8,insttri360_49_2,199.994
ham8,insttri360_57_1,199.980
ham8,insttri360_57_2,199.985
ham8,insttri360_65_1,199.983
ham8,insttri360_65_2,199.987
ham8,insttri360_73_1,199.938
ham8,insttri360_73_2,199.986
ham8,insttri360_81_1,199.994
ham8,insttri360_81_2,199.994
ham8,insttri360_89_1,199.994
ham8,insttri360_89_2,199.943
ham8,insttri360_9_1,199.970
ham8,insttri360_9_2,199.960
ham8,insttri400_1_1,199.986
ham8,insttri400_1_2,199.936
ham8,insttri400_17_1,199.986
ham8,insttri400_17_2,199.954
ham8,insttri400_25_1,199.993
ham8,insttri400_25_2,199.984
ham8,insttri400_33_1,199.992
ham8,insttri400_33_2,199.985
ham8,insttri400_41_1,199.986
ham8,insttri400_41_2,199.971
ham8,insttri400_49_1,199.979
ham8,insttri400_49_2,199.984
ham8,insttri400_57_1,199.978
ham8,insttri400_57_2,199.982
ham8,insttri400_65_1,199.935
ham8,insttri400_65_2,199.972
ham8,insttri400_73_1,199.972
ham8,insttri400_73_2,199.985
ham8,insttri400_81_1,199.980
ham8,insttri400_81_2,199.935
ham8,insttri400_89_1,199.985
ham8,insttri400_89_2,199.985
ham8,insttri400_9_1,199.986
ham8,insttri400_9_2,199.993
ham8,insttrapezioid_25_15_105_4.csv,199.989
ham8,insttrapezioid_25_15_120_3.csv,199.988
ham8,insttrapezioid_25_15_165_4.csv,199.986
ham8,insttrapezioid_25_15_170_2.csv,199.992
ham8,insttrapezioid_30_10_110_0.csv,199.992
ham8,insttrapezioid_30_10_115_3.csv,199.990
ham8,insttrapezioid_30_10_130_2.csv,199.994
ham8,insttrapezioid_30_10_140_0.csv,199.994
ham8,insttrapezioid_30_10_150_4.csv,199.991
ham8,insttrapezioid_30_10_155_1.csv,199.991
ham8,insttrapezioid_30_10_155_4.csv,199.994
ham8,insttrapezioid_30_10_160_4.csv,199.994
ham8,insttrapezioid_30_10_170_4.csv,199.994
ham8,insttrapezioid_30_10_175_2.csv,199.993
ham8,insttrapezioid_30_10_180_2.csv,199.993
ham8,insttrapezioid_30_10_180_3.csv,199.990
ham8,insttrapezioid_30_10_185_2.csv,199.993
ham8,insttrapezioid_30_10_80_3.csv,199.991
ham8,insttrapezioid_30_10_85_0.csv,199.993
ham8,insttrapezioid_30_10_85_2.csv,199.994
ham8,insttrapezioid_30_10_95_1.csv,199.993
ham8,insttrapezioid_20_15_100_2.csv,199.990
ham8,insttrapezioid_20_15_105_1.csv,199.990
ham8,insttrapezioid_20_15_105_2.csv,199.990
ham8,insttrapezioid_20_15_105_3.csv,199.991
ham8,insttrapezioid_20_15_110_1.csv,199.990
ham8,insttrapezioid_20_15_110_2.csv,199.990
ham8,insttrapezioid_20_15_125_2.csv,199.991
ham8,insttrapezioid_20_15_135_0.csv,199.990
ham8,insttrapezioid_20_15_140_2.csv,199.991
ham8,insttrapezioid_20_15_145_0.csv,199.991
ham8,insttrapezioid_20_15_155_3.csv,199.991
ham8,insttrapezioid_20_15_160_2.csv,199.991
ham8,insttrapezioid_20_15_80_3.csv,199.991
ham8,instrectSubFourTwo5_1_0,24.376
ham8,instrectSubFourTwo5_10_11,148.350
ham8,instrectSubFourTwo5_10_14,9.034
ham8,instrectSubFourTwo5_10_15,199.995
ham8,instrectSubFourTwo5_10_17,199.995
ham8,instrectSubFourTwo5_10_5,57.265
ham8,instrectSubFourTwo5_11_11,199.995
ham8,instrectSubFourTwo5_11_17,6.447
ham8,instrectSubFourTwo5_1_19,8.112
ham8,instrectSubFourTwo5_12_0,0.818
ham8,instrectSubFourTwo5_12_1,57.292
ham8,instrectSubFourTwo5_12_11,10.993
ham8,instrectSubFourTwo5_12_15,3.668
ham8,instrectSubFourTwo5_12_16,199.994
ham8,instrectSubFourTwo5_12_17,42.318
ham8,instrectSubFourTwo5_12_18,2.569
ham8,instrectSubFourTwo5_12_19,11.318
ham8,instrectSubFourTwo5_12_3,193.951
ham8,instrectSubFourTwo5_14_0,9.070
ham8,instrectSubFourTwo5_14_13,199.994
ham8,instrectSubFourTwo5_16_0,199.994
ham8,instrectSubFourTwo5_16_1,49.712
ham8,instrectSubFourTwo5_16_19,5.184
ham8,instrectSubFourTwo5_16_2,7.074
ham8,instrectSubFourTwo5_16_4,6.776
ham8,instrectSubFourTwo5_16_5,2.244
ham8,instrectSubFourTwo5_16_7,13.742
ham8,instrectSubFourTwo5_1_7,1.882
ham8,instrectSubFourTwo5_18_10,6.245
ham8,instrectSubFourTwo5_18_11,27.961
ham8,instrectSubFourTwo5_20_14,1.176
ham8,instrectSubFourTwo5_20_15,68.716
ham8,instrectSubFourTwo5_20_6,2.894
ham8,instrectSubFourTwo5_20_7,24.026
ham8,instrectSubFourTwo5_20_9,116.471
ham8,instrectSubFourTwo5_2_10,2.529
ham8,instrectSubFourTwo5_21_0,21.385
ham8,instrectSubFourTwo5_2_11,14.210
ham8,instrectSubFourTwo5_21_16,4.117
ham8,instrectSubFourTwo5_21_17,179.419
ham8,instrectSubFourTwo5_21_19,193.237
ham8,instrectSubFourTwo5_2_12,9.317
ham8,instrectSubFourTwo5_2_13,128.556
ham8,instrectSubFourTwo5_2_15,61.574
ham8,instrectSubFourTwo5_21_9,13.755
ham8,instrectSubFourTwo5_22_14,9.902
ham8,instrectSubFourTwo5_22_16,95.421
ham8,instrectSubFourTwo5_22_19,169.237
ham8,instrectSubFourTwo5_22_2,3.064
ham8,instrectSubFourTwo5_22_7,7.169
ham8,instrectSubFourTwo5_2_3,71.211
ham8,instrectSubFourTwo5_24_10,3.451
ham8,instrectSubFourTwo5_24_16,131.578
ham8,instrectSubFourTwo5_24_7,19.978
ham8,instrectSubFourTwo5_24_8,4.170
ham8,instrectSubFourTwo5_24_9,5.591
ham8,instrectSubFourTwo5_2_6,7.369
ham8,instrectSubFourTwo5_26_10,0.497
ham8,instrectSubFourTwo5_26_13,26.019
ham8,instrectSubFourTwo5_26_3,17.195
ham8,instrectSubFourTwo5_26_7,33.199
ham8,instrectSubFourTwo5_28_4,17.871
ham8,instrectSubFourTwo5_2_9,5.458
ham8,instrectSubFourTwo5_30_12,9.791
ham8,instrectSubFourTwo5_30_17,2.633
ham8,instrectSubFourTwo5_30_4,17.510
ham8,instrectSubFourTwo5_30_7,49.360
ham8,instrectSubFourTwo5_31_15,20.528
ham8,instrectSubFourTwo5_31_16,0.378
ham8,instrectSubFourTwo5_32_17,1.098
ham8,instrectSubFourTwo5_34_0,27.004
ham8,instrectSubFourTwo5_34_11,3.658
ham8,instrectSubFourTwo5_34_19,8.004
ham8,instrectSubFourTwo5_36_5,25.263
ham8,instrectSubFourTwo5_38_17,1.567
ham8,instrectSubFourTwo5_38_2,18.311
ham8,instrectSubFourTwo5_4_11,6.098
ham8,instrectSubFourTwo5_41_13,13.071
ham8,instrectSubFourTwo5_4_12,28.785
ham8,instrectSubFourTwo5_4_13,22.346
ham8,instrectSubFourTwo5_4_14,9.254
ham8,instrectSubFourTwo5_4_17,189.869
ham8,instrectSubFourTwo5_4_6,10.673
ham8,instrectSubFourTwo5_4_7,6.059
ham8,instrectSubFourTwo5_4_9,3.627
ham8,instrectSubFourTwo5_51_1,68.772
ham8,instrectSubFourTwo5_51_5,199.993
ham8,instrectSubFourTwo5_6_0,23.653
ham8,instrectSubFourTwo5_6_12,23.386
ham8,instrectSubFourTwo5_61_5,199.994
ham8,instrectSubFourTwo5_6_17,48.670
ham8,instrectSubFourTwo5_6_6,20.869
ham8,instrectSubFourTwo5_6_7,30.323
ham8,instrectSubFourTwo5_6_8,14.784
ham8,instrectSubFourTwo5_6_9,165.168
ham8,instrectSubFourTwo5_8_0,199.993
ham8,instrectSubFourTwo5_8_15,40.048
ham8,instrectSubFourTwo5_8_16,163.950
ham8,instrectSubFourTwo5_8_17,3.647
ham8,instrectSubFourTwo5_8_18,3.649
ham8,instrectSubFourTwo5_8_4,18.367
ham8,instrectSubFourTwo5_8_5,30.322
ham8,instrectSubFourTwo5_8_6,8.080
ham8,insttrisub300_190_13,199.993
ham8,insttrisub300_190_14,199.993
ham8,insttrisub300_190_19,199.992
ham8,insttrisub300_192_14,199.993
ham8,insttrisub300_192_17,199.993
ham8,insttrisub300_192_18,199.993
ham8,insttrisub300_192_2,199.993
ham8,insttrisub300_192_20,199.993
ham8,insttrisub300_192_8,199.992
ham8,insttrisub300_194_1,199.993
ham8,insttrisub300_194_10,199.993
ham8,insttrisub300_194_16,199.993
ham8,insttrisub300_196_12,199.993
ham8,insttrisub300_196_15,199.993
ham8,insttrisub300_196_17,199.993
ham8,insttrisub300_198_15,199.993
ham8,insttrisub300_198_20,199.993
ham8,insttrisub300_200_2,199.991
ham8,insttrisub300_200_4,199.993
ham8,insttrisub300_200_7,199.993
ham8,insttrisub300_201_2,199.993
ham8,insttrisub300_202_3,199.993
ham8,insttrisub300_204_17,199.993
ham8,insttrisub300_204_18,199.991
ham8,insttrisub300_204_3,199.993
ham8,insttrisub300_204_7,199.992
ham8,insttrisub300_204_9,199.992
ham8,insttrisub300_206_14,199.992
ham8,insttrisub300_208_11,199.993
ham8,insttrisub300_208_18,199.993
ham8,insttrisub300_208_4,199.993
ham8,insttrisub300_211_2,199.992
ham8,insttrisub300_214_19,199.992
ham8,insttrisub300_214_7,199.993
ham8,insttrisub300_216_3,56.682
ham8,insttrisub300_218_11,199.990
ham8,insttrisub300_218_13,199.992
ham8,insttrisub300_220_10,199.993
ham8,insttrisub300_220_12,199.993
ham8,insttrisub300_220_16,199.992
ham8,insttrisub300_220_17,199.993
ham8,insttrisub300_221_1,199.993
ham8,insttrisub300_221_2,199.993
ham8,insttrisub300_221_3,199.992
ham8,insttrisub300_224_11,199.991
ham8,insttrisub300_224_20,199.992
ham8,insttrisub300_224_6,199.993
ham8,insttrisub300_226_18,199.993
ham8,insttrisub300_226_19,199.992
ham8,insttrisub300_226_5,199.992
ham8,insttrisub300_228_3,199.993
ham8,insttrisub300_228_4,199.993
ham8,insttrisub300_228_7,199.992
ham8,insttrisub300_230_4,199.992
ham8,insttrisub300_231_1,199.992
ham2,instrect4000_41_2,34.783
ham2,instrect4535_65_2,199.952
ham2,instrect4708_39_1,199.930
ham2,instrect4708_39_2,122.516
ham2,instrect4781_68_0,170.318
ham2,instrect4892_46_2,199.922
ham2,instrectL1412_10_16,13.045
ham2,instrectL1412_10_35,199.993
ham2,instrectL1412_12_11,13.359
ham2,instrectL1412_12_15,199.991
ham2,instrectL1412_12_16,72.279
ham2,instrectL1412_12_24,199.994
ham2,instrectL1412_12_8,4.685
ham2,instrectL1412_14_1,199.994
ham2,instrectL1412_14_10,127.446
ham2,instrectL1412_14_27,199.993
ham2,instrectL1412_14_28,41.060
ham2,instrectL1412_14_3,52.878
ham2,instrectL1412_14_32,74.850
ham2,instrectL1412_14_8,7.545
ham2,instrectL1412_16_19,42.180
ham2,instrectL1412_16_20,19.300
ham2,instrectL1412_16_27,72.480
ham2,instrectL1412_16_30,88.569
ham2,instrectL1412_16_32,199.990
ham2,instrectL1412_16_35,55.284
ham2,instrectL1412_16_38,42.159
ham2,instrectL1412_16_5,16.459
ham2,instrectL1412_18_33,199.946
ham2,instrectL1412_18_37,75.241
ham2,instrectL1412_2_0,72.417
ham2,instrectL1412_20_19,199.996
ham2,instrectL1412_20_23,199.994
ham2,instrectL1412_20_26,64.010
ham2,instrectL1412_20_27,53.061
ham2,instrectL1412_20_30,8.217
ham2,instrectL1412_20_35,5.182
ham2,instrectL1412_20_5,29.663
ham2,instrectL1412_2_12,199.994
ham2,instrectL1412_2_13,101.118
ham2,instrectL1412_2_17,188.288
ham2,instrectL1412_22_12,99.680
ham2,instrectL1412_22_24,2.008
ham2,instrectL1412_22_29,178.387
ham2,instrectL1412_22_30,31.833
ham2,instrectL1412_2_25,67.076
ham2,instrectL1412_22_5,17.813
ham2,instrectL1412_2_37,26.358
ham2,instrectL1412_24_11,50.558
ham2,instrectL1412_24_37,12.760
ham2,instrectL1412_26_6,6.764
ham2,instrectL1412_28_19,26.145
ham2,instrectL1412_28_25,71.433
ham2,instrectL1412_28_27,94.592
ham2,instrectL1412_28_30,35.568
ham2,instrectL1412_28_31,117.573
ham2,instrectL1412_30_13,60.137
ham2,instrectL1412_30_16,54.480
ham2,instrectL1412_30_3,61.707
ham2,instrectL1412_30_30,12.960
ham2,instrectL1412_32_15,193.336
ham2,instrectL1412_32_25,34.722
ham2,instrectL1412_32_3,16.970
ham2,instrectL1412_32_30,106.687
ham2,instrectL1412_34_26,19.868
ham2,instrectL1412_36_16,199.995
ham2,instrectL1412_36_23,100.828
ham2,instrectL1412_38_13,1.053
ham2,instrectL1412_38_36,28.618
ham2,instrectL1412_4_12,199.993
ham2,instrectL1412_4_19,32.284
ham2,instrectL1412_42_30,98.036
ham2,instrectL1412_48_24,199.993
ham2,instrectL1412_4_9,116.648
ham2,instrectL1412_52_32,199.993
ham2,instrectL1412_58_12,199.993
ham2,instrectL1412_58_20,199.996
ham2,instrectL1412_58_36,199.994
ham2,instrectL1412_6_11,120.177
ham2,instrectL1412_6_17,5.624
ham2,instrectL1412_6_18,91.078
ham2,instrectL1412_6_23,199.996
ham2,instrectL1412_62_30,122.695
ham2,instrectL1412_6_32,0.851
ham2,instrectL1412_6_35,18.424
ham2,instrectL1412_6_36,32.172
ham2,instrectL1412_6_4,77.569
ham2,instrectL1412_64_33,96.375
ham2,instrectL1412_6_5,27.345
ham2,instrectL1412_6_6,122.306
ham2,instrectL1412_66_22,199.990
ham2,instrectL1412_66_9,199.991
ham2,instrectL1412_68_15,199.993
ham2,instrectL1412_68_27,199.996
ham2,instrectL1412_72_8,148.833
ham2,instrectL1412_8_0,4.610
ham2,instrectL1412_8_19,47.743
ham2,instrectL1412_8_21,199.992
ham2,instrectL1412_8_23,6.064
ham2,instrectL1412_8_37,199.993
ham2,instrectL1412_8_6,103.923
ham2,instrectL4_0_0,100.794
ham2,instrectL4_0_4,59.404
ham2,instrectL4_0_5,70.493
ham2,instrectL4_0_7,91.859
ham2,instrectL4_0_9,60.651
ham2,instrectL4_1_0,179.471
ham2,instrectL4_10_8,18.717
ham2,instrectL4_11_0,199.996
ham2,instrectL4_1_11,85.152
ham2,instrectL4_11_1,199.994
ham2,instrectL4_11_10,199.991
ham2,instrectL4_11_16,199.994
ham2,instrectL4_11_18,6.478
ham2,instrectL4_11_2,12.470
ham2,instrectL4_1_15,39.146
ham2,instrectL4_11_5,199.994
ham2,instrectL4_1_16,37.675
ham2,instrectL4_1_17,199.994
ham2,instrectL4_1_19,4.214
ham2,instrectL4_11_9,199.955
ham2,instrectL4_1_2,195.308
ham2,instrectL4_12_6,199.993
ham2,instrectL4_1_3,199.987
ham2,instrectL4_1_4,25.539
ham2,instrectL4_14_5,35.217
ham2,instrectL4_14_8,199.990
ham2,instrectL4_14_9,199.995
ham2,instrectL4_1_6,126.525
ham2,instrectL4_16_1,108.209
ham2,instrectL4_16_4,54.977
ham2,instrectL4_16_6,199.994
ham2,instrectL4_16_8,7.348
ham2,instrectL4_1_7,3.232
ham2,instrectL4_1_8,21.294
ham2,instrectL4_18_4,199.944
ham2,instrectL4_18_8,2.482
ham2,instrectL4_20_4,15.475
ham2,instrectL4_20_5,199.996
ham2,instrectL4_20_6,199.994
ham2,instrectL4_2_1,199.993
ham2,instrectL4_21_10,194.519
ham2,instrectL4_21_11,2.967
ham2,instrectL4_21_18,8.089
ham2,instrectL4_21_2,2.513
ham2,instrectL4_21_5,118.166
ham2,instrectL4_21_7,43.509
ham2,instrectL4_21_8,199.994
ham2,instrectL4_2_2,199.996
ham2,instrectL4_22_0,115.633
ham2,instrectL4_2_3,7.346
ham2,instrectL4_24_7,42.773
ham2,instrectL4_24_8,199.995
ham2,instrectL4_26_2,199.971
ham2,instrectL4_26_3,199.995
ham2,instrectL4_26_5,152.561
ham2,instrectL4_2_8,199.994
ham2,instrectL4_28_7,199.992
ham2,instrectL4_28_9,48.078
ham2,instrectL4_30_0,13.876
ham2,instrectL4_30_2,199.995
ham2,instrectL4_31_0,64.627
ham2,instrectL4_31_16,0.077
ham2,instrectL4_31_7,61.789
ham2,instrectL4_31_8,8.285
ham2,instrectL4_32_3,199.994
ham2,instrectL4_32_4,199.996
ham2,instrectL4_32_7,199.951
ham2,instrectL4_34_0,199.992
ham2,instrectL4_34_3,24.655
ham2,instrectL4_34_4,199.996
ham2,instrectL4_34_8,111.326
ham2,instrectL4_34_9,199.993
ham2,instrectL4_36_5,199.996
ham2,instrectL4_36_8,97.972
ham2,instrectL4_38_0,199.994
ham2,instrectL4_38_4,36.263
ham2,instrectL4_38_6,199.993
ham2,instrectL4_38_7,197.072
ham2,instrectL4_38_8,199.993
ham2,instrectL4_40_0,9.732
ham2,instrectL4_40_7,199.994
ham2,instrectL4_40_8,105.448
ham2,instrectL4_41_0,0.004
ham2,instrectL4_41_1,0.004
ham2,instrectL4_41_5,3.213
ham2,instrectL4_42_0,167.574
ham2,instrectL4_44_0,0.287
ham2,instrectL4_4_5,199.995
ham2,instrectL4_4_6,199.995
ham2,instrectL4_4_7,190.418
ham2,instrectL4_4_8,199.995
ham2,instrectL4_48_5,199.996
ham2,instrectL4_48_9,199.958
ham2,instrectL4_50_8,199.996
ham2,instrectL4_60_7,41.032
ham2,instrectL4_60_9,96.210
ham2,instrectL4_6_1,199.996
ham2,instrectL4_61_0,43.270
ham2,instrectL4_61_13,55.630
ham2,instrectL4_61_4,100.397
ham2,instrectL4_62_2,199.994
ham2,instrectL4_71_12,45.155
ham2,instrectL4_71_2,62.967
ham2,instsquare12_13_17,28.356
ham2,instsquare12_16_10,106.435
ham2,instsquare12_16_4,0.065
ham2,insttri200_101_10,8.697
ham2,insttri200_101_7,0.831
ham2,insttri200_101_8,139.077
ham2,insttri200_1_1,0.196
ham2,insttri200_111_3,56.051
ham2,insttri200_11_5,1.444
ham2,insttri200_1_2,199.994
ham2,insttri200_121_3,199.971
ham2,insttri200_121_5,29.652
ham2,insttri200_131_10,67.009
ham2,insttri200_131_4,1.164
ham2,insttri200_131_6,199.992
ham2,insttri200_141_3,13.112
ham2,insttri200_141_6,15.518
ham2,insttri200_141_7,0.071
ham2,insttri200_151_5,199.993
ham2,insttri200_161_1,1.637
ham2,insttri200_161_5,199.994
ham2,insttri200_17_1,0.265
ham2,insttri200_171_6,53.397
ham2,insttri200_17_2,0.218
ham2,insttri200_1_9,0.412
ham2,insttri200_21_7,199.993
ham2,insttri200_221_2,11.401
ham2,insttri200_25_1,0.085
ham2,insttri200_25_2,2.032
ham2,insttri200_31_10,199.993
ham2,insttri200_31_8,199.993
ham2,insttri200_33_1,0.910
ham2,insttri200_41_1,0.298
ham2,insttri200_41_2,199.993
ham2,insttri200_41_3,20.288
ham2,insttri200_49_1,56.837
ham2,insttri200_49_2,199.942
ham2,insttri200_51_1,199.992
ham2,insttri200_51_10,199.993
ham2,insttri200_51_5,199.990
ham2,insttri200_51_6,131.435
ham2,insttri200_51_9,144.776
ham2,insttri200_57_1,175.700
ham2,insttri200_57_2,199.993
ham2,insttri200_61_10,91.371
ham2,insttri200_65_1,199.995
ham2,insttri200_65_2,0.290
ham2,insttri200_71_10,9.871
ham2,insttri200_71_3,199.972
ham2,insttri200_73_1,199.993
ham2,insttri200_73_2,16.778
ham2,insttri200_81_1,199.991
ham2,insttri200_81_10,199.992
ham2,insttri200_81_2,199.995
