algorithm,instance_id,runtime
ham4,instcross6_37_14.csv,199.993
ham4,instcross6_37_16.csv,102.443
ham4,instcross6_37_22.csv,131.300
ham4,instcross6_37_2.csv,123.996
ham4,instcross6_38_10.csv,150.403
ham4,instcross6_38_12.csv,179.825
ham4,instcross6_38_25.csv,199.995
ham4,instcross6_38_3.csv,69.897
ham4,instcross6_38_4.csv,180.348
ham4,instcross6_38_6.csv,57.028
ham4,instcross6_39_18.csv,54.678
ham4,instcross6_39_5.csv,160.476
ham4,instcross6_40_22.csv,75.640
ham4,instcross6_41_21.csv,98.847
ham4,instcross6_42_24.csv,75.230
ham4,instcross6_42_2.csv,156.665
ham4,instcross6_43_24.csv,63.539
ham4,instcross6_43_29.csv,135.384
ham4,instcross6_43_3.csv,94.265
ham6,instrect4000_41_2,16.893
ham6,instrect4535_65_2,67.625
ham6,instrect4708_39_1,45.871
ham6,instrect4708_39_2,27.857
ham6,instrect4781_68_0,48.067
ham6,instrect4892_46_2,46.071
ham6,instrectL1412_10_16,4.140
ham6,instrectL1412_10_35,138.026
ham6,instrectL1412_12_11,6.612
ham6,instrectL1412_12_15,199.988
ham6,instrectL1412_12_16,166.668
ham6,instrectL1412_12_24,199.990
ham6,instrectL1412_12_8,57.428
ham6,instrectL1412_14_1,178.056
ham6,instrectL1412_14_10,3.667
ham6,instrectL1412_14_27,156.184
ham6,instrectL1412_14_28,18.728
ham6,instrectL1412_14_3,75.472
ham6,instrectL1412_14_32,199.995
ham6,instrectL1412_14_8,49.328
ham6,instrectL1412_16_19,19.525
ham6,instrectL1412_16_20,199.991
ham6,instrectL1412_16_27,124.609
ham6,instrectL1412_16_30,199.990
ham6,instrectL1412_16_32,112.555
ham6,instrectL1412_16_35,16.395
ham6,instrectL1412_16_38,63.393
ham6,instrectL1412_16_5,81.246
ham6,instrectL1412_18_33,0.283
ham6,instrectL1412_18_37,49.229
ham6,instrectL1412_2_0,23.388
ham6,instrectL1412_20_19,70.901
ham6,instrectL1412_20_23,1.708
ham6,instrectL1412_20_26,199.989
ham6,instrectL1412_20_27,20.550
ham6,instrectL1412_20_30,39.183
ham6,instrectL1412_20_35,6.178
ham6,instrectL1412_20_5,11.417
ham6,instrectL1412_2_12,79.193
ham6,instrectL1412_2_13,24.260
ham6,instrectL1412_2_17,10.595
ham6,instrectL1412_22_12,4.310
ham6,instrectL1412_22_24,0.945
ham6,instrectL1412_22_29,66.896
ham6,instrectL1412_22_30,15.732
ham6,instrectL1412_2_25,194.719
ham6,instrectL1412_22_5,3.455
ham6,instrectL1412_2_37,46.916
ham6,instrectL1412_24_11,25.658
ham6,instrectL1412_24_37,1.903
ham6,instrectL1412_26_6,28.446
ham6,instrectL1412_28_19,5.983
ham6,instrectL1412_28_25,2.572
ham6,instrectL1412_28_27,18.993
ham6,instrectL1412_28_30,10.736
ham6,instrectL1412_28_31,176.743
ham6,instrectL1412_30_13,102.270
ham6,instrectL1412_30_16,194.735
ham6,instrectL1412_30_3,19.051
ham6,instrectL1412_30_30,47.717
ham6,instrectL1412_32_15,58.125
ham6,instrectL1412_32_25,125.822
ham6,instrectL1412_32_3,1.958
ham6,instrectL1412_32_30,32.387
ham6,instrectL1412_34_26,197.502
ham6,instrectL1412_36_16,10.864
ham6,instrectL1412_36_23,43.101
ham6,instrectL1412_38_13,16.155
ham6,instrectL1412_38_36,199.995
ham6,instrectL1412_4_12,22.355
ham6,instrectL1412_4_19,44.605
ham6,instrectL1412_42_30,6.824
ham6,instrectL1412_48_24,179.785
ham6,instrectL1412_4_9,73.871
ham6,instrectL1412_52_32,199.986
ham6,instrectL1412_58_12,199.995
ham6,instrectL1412_58_20,136.307
ham6,instrectL1412_58_36,144.486
ham6,instrectL1412_6_11,199.994
ham6,instrectL1412_6_17,113.332
ham6,instrectL1412_6_18,23.833
ham6,instrectL1412_6_23,199.990
ham6,instrectL1412_62_30,106.256
ham6,instrectL1412_6_32,27.932
ham6,instrectL1412_6_35,6.828
ham6,instrectL1412_6_36,0.666
ham6,instrectL1412_6_4,9.835
ham6,instrectL1412_64_33,191.077
ham6,instrectL1412_6_5,23.067
ham6,instrectL1412_6_6,9.531
ham6,instrectL1412_66_22,151.885
ham6,instrectL1412_66_9,199.945
ham6,instrectL1412_68_15,199.991
ham6,instrectL1412_68_27,199.991
ham6,instrectL1412_72_8,94.215
ham6,instrectL1412_8_0,66.767
ham6,instrectL1412_8_19,13.698
ham6,instrectL1412_8_21,28.237
ham6,instrectL1412_8_23,146.541
ham6,instrectL1412_8_37,199.990
ham6,instrectL1412_8_6,21.355
ham6,instrectL4_0_0,2.497
ham6,instrectL4_0_4,2.552
ham6,instrectL4_0_5,2.509
ham6,instrectL4_0_7,2.501
ham6,instrectL4_0_9,2.588
ham6,instrectL4_1_0,27.400
ham6,instrectL4_10_8,31.443
ham6,instrectL4_11_0,199.989
ham6,instrectL4_1_11,133.772
ham6,instrectL4_11_1,139.324
ham6,instrectL4_11_10,30.470
ham6,instrectL4_11_16,199.994
ham6,instrectL4_11_18,4.067
ham6,instrectL4_11_2,70.470
ham6,instrectL4_1_15,78.694
ham6,instrectL4_11_5,52.318
ham6,instrectL4_1_16,5.856
ham6,instrectL4_1_17,16.879
ham6,instrectL4_1_19,17.433
ham6,instrectL4_11_9,199.993
ham6,instrectL4_1_2,7.284
ham6,instrectL4_12_6,199.989
ham6,instrectL4_1_3,4.735
ham6,instrectL4_1_4,61.418
ham6,instrectL4_14_5,87.068
ham6,instrectL4_14_8,199.989
ham6,instrectL4_14_9,174.450
ham6,instrectL4_1_6,199.982
ham6,instrectL4_16_1,199.981
ham6,instrectL4_16_4,13.059
ham6,instrectL4_16_6,158.682
ham6,instrectL4_16_8,199.990
ham6,instrectL4_1_7,58.401
ham6,instrectL4_1_8,62.607
ham6,instrectL4_18_4,199.995
ham6,instrectL4_18_8,114.556
ham6,instrectL4_20_4,22.352
ham6,instrectL4_20_5,199.989
ham6,instrectL4_20_6,40.299
ham6,instrectL4_2_1,32.252
ham6,instrectL4_21_10,199.991
ham6,instrectL4_21_11,87.780
ham6,instrectL4_21_18,13.301
ham6,instrectL4_21_2,0.114
ham6,instrectL4_21_5,17.496
ham6,instrectL4_21_7,4.024
ham6,instrectL4_21_8,49.980
ham6,instrectL4_2_2,114.446
ham6,instrectL4_22_0,199.981
ham6,instrectL4_2_3,199.980
ham6,instrectL4_24_7,22.695
ham6,instrectL4_24_8,158.235
ham6,instrectL4_26_2,199.994
ham6,instrectL4_26_3,199.994
ham6,instrectL4_26_5,199.978
ham6,instrectL4_2_8,199.992
ham6,instrectL4_28_7,147.409
ham6,instrectL4_28_9,13.201
ham6,instrectL4_30_0,199.994
ham6,instrectL4_30_2,199.944
ham6,instrectL4_31_0,28.855
ham6,instrectL4_31_16,26.678
ham6,instrectL4_31_7,22.041
ham6,instrectL4_31_8,59.246
ham6,instrectL4_32_3,199.994
ham6,instrectL4_32_4,199.992
ham6,instrectL4_32_7,65.119
ham6,instrectL4_34_0,21.522
ham6,instrectL4_34_3,23.585
ham6,instrectL4_34_4,5.260
ham6,instrectL4_34_8,199.992
ham6,instrectL4_34_9,26.767
ham6,instrectL4_36_5,199.994
ham6,instrectL4_36_8,1.763
ham6,instrectL4_38_0,199.992
ham6,instrectL4_38_4,199.992
ham6,instrectL4_38_6,4.477
ham6,instrectL4_38_7,31.602
ham6,instrectL4_38_8,199.988
ham6,instrectL4_40_0,52.583
ham6,instrectL4_40_7,19.464
ham6,instrectL4_40_8,199.994
ham6,instrectL4_41_0,0.004
ham6,instrectL4_41_1,0.004
ham6,instrectL4_41_5,8.705
ham6,instrectL4_42_0,3.304
ham6,instrectL4_44_0,10.344
ham6,instrectL4_4_5,199.992
ham6,instrectL4_4_6,199.992
ham6,instrectL4_4_7,193.656
ham6,instrectL4_4_8,29.148
ham6,instrectL4_48_5,9.386
ham6,instrectL4_48_9,69.065
ham6,instrectL4_50_8,13.200
ham6,instrectL4_60_7,24.854
ham6,instrectL4_60_9,21.545
ham6,instrectL4_6_1,199.992
ham6,instrectL4_61_0,23.891
ham6,instrectL4_61_13,24.972
ham6,instrectL4_61_4,54.273
ham6,instrectL4_62_2,145.423
ham6,instrectL4_71_12,95.386
ham6,instrectL4_71_2,32.297
ham6,instsquare12_13_17,0.311
ham6,instsquare12_16_10,6.951
ham6,instsquare12_16_4,19.698
ham6,insttri200_101_10,2.527
ham6,insttri200_101_7,7.175
ham6,insttri200_101_8,0.308
ham6,insttri200_1_1,0.116
ham6,insttri200_111_3,8.712
ham6,insttri200_11_5,199.994
ham6,insttri200_1_2,117.655
ham6,insttri200_121_3,12.928
ham6,insttri200_121_5,1.546
ham6,insttri200_131_10,8.580
ham6,insttri200_131_4,0.646
ham6,insttri200_131_6,43.105
ham6,insttri200_141_3,62.268
ham6,insttri200_141_6,15.428
ham6,insttri200_141_7,22.661
ham6,insttri200_151_5,57.679
ham6,insttri200_161_1,55.534
ham6,insttri200_161_5,142.391
ham6,insttri200_17_1,0.170
ham6,insttri200_171_6,20.272
ham6,insttri200_17_2,111.766
ham6,insttri200_1_9,140.716
ham6,insttri200_21_7,0.056
ham6,insttri200_221_2,79.029
ham6,insttri200_25_1,52.281
ham6,insttri200_25_2,0.166
ham6,insttri200_31_10,0.404
ham6,insttri200_31_8,0.099
ham6,insttri200_33_1,0.985
ham6,insttri200_41_1,199.991
ham6,insttri200_41_2,60.321
ham6,insttri200_41_3,199.993
ham6,insttri200_49_1,16.288
ham6,insttri200_49_2,199.993
ham6,insttri200_51_1,0.243
ham6,insttri200_51_10,199.993
ham6,insttri200_51_5,1.320
ham6,insttri200_51_6,0.096
ham6,insttri200_51_9,0.232
ham6,insttri200_57_1,199.994
ham6,insttri200_57_2,0.991
ham6,insttri200_61_10,0.405
ham6,insttri200_65_1,14.241
ham6,insttri200_65_2,0.223
ham6,insttri200_71_10,7.707
ham6,insttri200_71_3,199.991
ham6,insttri200_73_1,15.503
ham6,insttri200_73_2,56.256
ham6,insttri200_81_1,199.991
ham6,insttri200_81_10,199.992
ham6,insttri200_81_2,199.991
ham6,insttri200_81_8,1.060
ham6,insttri200_81_9,0.140
ham6,insttri200_89_1,199.991
ham6,insttri200_9_1,0.968
ham6,insttri200_91_5,199.994
ham6,insttri200_91_6,90.508
ham6,insttri200_9_2,0.165
ham6,insttri2010_141_0,1.326
ham6,insttri2010_181_6,199.990
ham6,insttri2010_191_7,100.592
ham6,insttri2010_191_9,199.990
ham6,insttri2010_271_2,7.838
ham6,insttri2010_291_0,130.909
ham6,insttri2010_301_4,199.989
ham6,insttri2010_51_5,5.771
ham6,insttri240_1_1,0.436
ham6,insttri240_1_2,1.355
ham6,insttri240_17_1,3.324
ham6,insttri240_17_2,0.574
ham6,insttri240_25_1,0.151
ham6,insttri240_25_2,0.566
ham6,insttri240_33_1,1.494
ham6,insttri240_33_2,1.185
ham6,insttri240_41_2,0.108
ham6,insttri240_49_1,1.573
ham6,insttri240_49_2,0.399
ham6,insttri240_57_1,0.576
ham6,insttri240_57_2,1.617
ham6,insttri240_65_1,13.363
ham6,insttri240_65_2,14.156
ham6,insttri240_73_1,199.991
ham6,insttri240_73_2,0.241
ham6,insttri240_81_1,2.816
ham6,insttri240_81_2,199.986
ham6,insttri240_89_1,199.993
ham6,insttri240_89_2,3.418
ham6,insttri240_9_1,2.693
ham6,insttri240_9_2,0.231
ham6,insttri280_1_1,6.421
ham6,insttri280_1_2,0.676
ham6,insttri280_17_1,13.728
ham6,insttri280_17_2,7.745
ham6,insttri280_25_1,0.842
ham6,insttri280_25_2,12.062
ham6,insttri280_33_1,3.457
ham6,insttri280_33_2,3.322
ham6,insttri280_41_1,2.742
ham6,insttri280_41_2,15.267
ham6,insttri280_49_1,9.414
ham6,insttri280_49_2,5.820
ham6,insttri280_57_1,1.428
ham6,insttri280_57_2,1.513
ham6,insttri280_65_1,20.399
ham6,insttri280_65_2,1.232
ham6,insttri280_73_1,24.194
ham6,insttri280_73_2,199.989
ham6,insttri280_81_1,199.991
ham6,insttri280_81_2,14.245
ham6,insttri280_89_1,0.461
ham6,insttri280_89_2,22.501
ham6,insttri280_9_1,8.301
ham6,insttri280_9_2,0.989
ham6,insttri3010_301_0,199.992
ham6,insttri3010_301_2,199.991
ham6,insttri3010_301_3,199.993
ham6,insttri3010_301_5,199.990
ham6,insttri3010_301_6,25.967
ham6,insttri3010_301_7,199.990
ham6,insttri3010_301_8,199.989
ham6,insttri3010_311_0,199.990
ham6,insttri3010_311_3,199.989
ham6,insttri3010_311_4,199.990
ham6,insttri3010_311_7,94.370
ham6,insttri3010_311_8,199.990
ham6,insttri320_1_1,2.550
ham6,insttri320_1_2,10.889
ham6,insttri320_17_1,5.604
ham6,insttri320_17_2,6.066
ham6,insttri320_25_1,3.955
ham6,insttri320_25_2,2.583
ham6,insttri320_33_1,14.096
ham6,insttri320_33_2,11.180
ham6,insttri320_41_1,14.966
ham6,insttri320_41_2,6.645
ham6,insttri320_49_1,7.197
ham6,insttri320_49_2,5.870
ham6,insttri320_57_1,1.056
ham6,insttri320_57_2,1.234
ham6,insttri320_65_1,11.269
ham6,insttri320_65_2,5.072
ham6,insttri320_73_1,199.990
ham6,insttri320_73_2,0.083
ham6,insttri320_81_1,7.168
ham6,insttri320_81_2,14.344
ham6,insttri320_89_1,16.694
ham6,insttri320_89_2,3.664
ham6,insttri320_9_1,3.670
ham6,insttri320_9_2,0.467
ham6,insttri360_1_1,24.141
ham6,insttri360_1_2,7.703
ham6,insttri360_17_1,7.038
ham6,insttri360_17_2,10.185
ham6,insttri360_25_1,46.218
ham6,insttri360_25_2,23.544
ham6,insttri360_33_1,4.202
ham6,insttri360_33_2,199.988
ham6,insttri360_41_1,5.419
ham6,insttri360_41_2,78.834
ham6,insttri360_49_1,43.367
ham6,insttri360_49_2,0.014
ham6,insttri360_57_1,136.118
ham6,insttri360_57_2,6.433
ham6,insttri360_65_1,2.997
ham6,insttri360_65_2,5.447
ham6,insttri360_73_1,49.875
ham6,insttri360_73_2,80.716
ham6,insttri360_81_1,20.603
ham6,insttri360_81_2,97.305
ham6,insttri360_89_1,49.888
ham6,insttri360_89_2,33.945
ham6,insttri360_9_1,8.950
ham6,insttri360_9_2,0.319
ham6,insttri400_1_1,9.770
ham6,insttri400_1_2,6.908
ham6,insttri400_17_1,1.927
ham6,insttri400_17_2,199.987
ham6,insttri400_25_1,199.987
ham6,insttri400_25_2,157.512
ham6,insttri400_33_1,40.437
ham6,insttri400_33_2,101.449
ham6,insttri400_41_1,50.040
ham6,insttri400_41_2,199.986
ham6,insttri400_49_1,41.166
ham6,insttri400_49_2,199.988
ham6,insttri400_57_1,199.988
ham6,insttri400_57_2,199.988
ham6,insttri400_65_1,8.138
ham6,insttri400_65_2,199.988
ham6,insttri400_73_1,199.988
ham6,insttri400_73_2,10.593
ham6,insttri400_81_1,199.988
ham6,insttri400_81_2,199.988
ham6,insttri400_89_1,199.988
ham6,insttri400_89_2,199.986
ham6,insttri400_9_1,33.854
ham6,insttri400_9_2,44.958
ham6,insttri2015_100_10,199.986
ham6,insttri2015_100_20,199.987
ham6,insttri2015_100_26,199.987
ham6,insttri2015_100_28,123.650
ham6,insttri2015_100_29,112.928
ham6,insttri2015_105_11,199.987
ham6,insttri2015_105_23,49.868
ham6,insttri2015_105_25,199.986
ham6,insttri2015_105_27,199.986
ham6,insttri2015_105_29,108.268
ham6,insttri2015_110_11,39.047
ham6,insttri2015_110_14,199.986
ham6,insttri2015_110_23,199.984
ham6,insttri2015_110_28,137.163
ham6,insttri2015_110_29,199.981
ham6,insttri2015_115_14,188.641
ham6,insttri2015_115_18,199.987
ham6,insttri2015_115_23,199.987
ham6,insttri2015_115_25,199.986
ham6,insttri2015_115_27,199.986
ham6,insttri2015_115_29,199.987
ham6,insttri2015_120_12,199.986
ham6,insttri2015_120_20,148.539
ham6,insttri2015_125_12,39.182
ham6,insttri2015_125_17,105.475
ham6,insttri2015_125_22,199.987
ham6,insttri2015_125_26,114.833
ham6,insttri2015_130_23,199.986
ham6,insttri2015_130_28,90.420
ham6,insttri2015_135_18,199.984
ham6,insttri2015_140_16,199.986
ham6,insttri2015_140_17,199.986
ham6,insttri2015_140_21,199.986
ham6,insttri2015_145_12,199.987
ham6,insttri2015_145_13,199.986
ham6,insttri2015_145_15,91.047
ham6,insttri2015_145_19,4.167
ham6,insttri2015_145_21,109.797
ham6,insttri2015_150_12,199.987
ham6,insttri2015_150_15,199.986
ham6,insttri2015_150_29,199.987
ham6,insttri2015_160_10,36.473
ham6,insttri2015_160_16,199.986
ham6,insttri2015_160_29,4.395
ham6,insttri2015_165_10,36.105
ham6,insttri2015_165_17,7.139
ham6,insttri2015_165_25,199.984
ham6,insttri2015_165_27,199.987
ham6,insttri2015_165_28,199.987
ham6,insttri2015_70_18,120.514
ham6,insttri2015_70_24,42.757
ham6,insttri2015_70_26,199.985
ham6,insttri2015_75_11,199.816
ham6,insttri2015_75_16,21.857
ham6,insttri2015_75_19,199.985
ham6,insttri2015_75_24,37.362
ham6,insttri2015_75_26,36.922
ham6,insttri2015_75_27,99.028
ham6,insttri2015_75_28,2.003
ham6,insttri2015_80_10,199.984
ham6,insttri2015_80_11,23.356
ham6,insttri2015_80_15,199.986
ham6,insttri2015_80_18,152.724
ham6,insttri2015_80_25,199.987
ham6,insttri2015_85_12,48.235
ham6,insttri2015_85_15,3.836
ham6,insttri2015_85_20,51.631
ham6,insttri2015_85_24,199.985
ham6,insttri2015_90_10,83.665
ham6,insttri2015_90_11,145.002
ham6,insttri2015_90_21,59.393
ham6,insttri2015_90_27,199.987
ham6,insttri2015_90_28,199.987
ham6,insttri2015_95_12,199.987
ham6,insttri2015_95_13,54.741
ham6,insttri2015_95_15,199.987
ham6,insttri2015_95_17,144.801
ham6,insttri2015_95_18,199.985
ham6,insttri2015_95_24,2.568
ham6,insttri2015_95_28,199.987
ham6,insttri300_101_12,9.821
ham6,insttri300_101_17,0.066
ham6,insttri300_111_4,199.990
ham6,insttri300_111_6,13.211
ham6,insttri300_116_1,4.462
ham6,insttri300_116_10,22.235
ham6,insttri300_116_18,7.073
ham6,insttri300_121_9,199.990
ham6,insttri300_131_15,0.100
ham6,insttri300_136_0,1.804
ham6,insttri300_136_7,8.047
ham6,insttri300_141_13,0.794
ham6,insttri300_141_4,1.655
ham6,insttri300_146_0,141.951
ham6,insttri300_151_0,2.054
ham6,insttri300_151_11,3.880
ham6,insttri300_151_18,138.899
ham6,insttri300_151_4,14.612
ham6,insttri300_156_11,6.111
ham6,insttri300_156_14,12.324
ham6,insttri300_156_15,50.435
ham6,insttri300_156_18,1.587
ham6,insttri300_161_10,14.951
ham6,insttri300_161_16,0.544
ham6,insttri300_161_5,8.913
ham6,insttri300_161_6,4.822
ham6,insttri300_166_10,199.990
ham6,insttri300_166_11,199.990
ham6,insttri300_166_12,32.342
ham6,insttri300_171_18,15.800
ham6,insttri300_171_7,31.964
ham6,insttri300_176_11,2.598
ham6,insttri300_186_14,21.879
ham6,insttri300_186_3,199.990
ham6,insttri300_186_5,9.740
ham6,insttri300_186_7,199.990
ham6,insttri300_191_0,124.500
ham6,insttri300_196_9,22.497
ham6,insttri300_51_6,0.721
ham6,insttri300_56_14,2.642
ham6,insttri300_61_19,1.165
ham6,insttri300_81_4,15.737
ham6,insttri300_81_7,14.257
ham6,insttri300_86_7,199.990
ham6,insttri300_91_17,38.380
ham6,insttri300_96_12,8.485
ham6,instrectL1412_10_41,42.358
ham6,instrectL1412_10_43,199.993
ham6,instrectL1412_10_44,139.131
ham6,instrectL1412_10_49,3.134
ham6,instrectL1412_10_50,199.994
ham6,instrectL1412_10_53,199.993
ham6,instrectL1412_10_59,7.082
ham6,instrectL1412_10_60,1.956
ham6,instrectL1412_10_64,63.054
ham6,instrectL1412_10_67,61.512
ham6,instrectL1412_10_68,2.820
ham6,instrectL1412_10_72,199.994
ham6,instrectL1412_10_74,7.274
ham6,instrectL1412_10_76,123.434
ham6,instrectL1412_10_78,199.994
ham6,instrectL1412_10_79,67.139
ham6,instrectL1412_12_41,28.979
ham6,instrectL1412_12_43,6.768
ham6,instrectL1412_12_48,4.519
ham6,instrectL1412_12_51,139.618
ham6,instrectL1412_12_52,8.934
ham6,instrectL1412_12_54,199.993
ham6,instrectL1412_12_56,5.681
ham6,instrectL1412_12_57,37.492
ham6,instrectL1412_12_59,49.814
ham6,instrectL1412_12_60,199.990
ham6,instrectL1412_12_62,51.967
ham6,instrectL1412_12_66,128.410
ham6,instrectL1412_12_67,6.392
ham6,instrectL1412_12_68,10.462
ham6,instrectL1412_12_69,11.993
ham6,instrectL1412_12_70,198.177
ham6,instrectL1412_12_71,199.994
ham6,instrectL1412_12_73,183.534
ham6,instrectL1412_12_75,24.278
ham6,instrectL1412_14_41,20.513
ham6,instrectL1412_14_47,43.970
ham6,instrectL1412_14_48,111.521
ham6,instrectL1412_14_53,199.993
ham6,instrectL1412_14_58,17.058
ham6,instrectL1412_14_59,106.840
ham6,instrectL1412_14_60,1.245
ham6,instrectL1412_14_64,35.324
ham6,instrectL1412_14_65,27.118
ham6,instrectL1412_14_66,6.791
ham6,instrectL1412_14_69,1.249
ham6,instrectL1412_14_70,199.993
ham6,instrectL1412_14_74,3.280
ham6,instrectL1412_14_76,0.493
ham6,instrectL1412_16_41,27.383
ham6,instrectL1412_16_44,127.071
ham6,instrectL1412_16_47,126.281
ham6,instrectL1412_16_48,199.994
ham6,instrectL1412_16_49,52.077
ham6,instrectL1412_16_52,51.374
ham6,instrectL1412_16_53,10.770
ham6,instrectL1412_16_54,73.486
ham6,instrectL1412_16_66,2.540
ham6,instrectL1412_16_68,0.275
ham6,instrectL1412_16_77,10.251
ham6,instrectL1412_16_79,172.382
ham6,instrectL1412_18_40,1.815
ham6,instrectL1412_18_42,41.197
ham6,instrectL1412_18_61,11.500
ham6,instrectL1412_18_65,3.729
ham6,instrectL1412_18_71,27.783
ham6,instrectL1412_18_73,6.113
ham6,instrectL1412_18_75,98.035
ham6,instrectL1412_18_79,27.754
ham6,instrectL1412_20_47,0.692
ham6,instrectL1412_20_50,144.490
ham6,instrectL1412_20_54,140.375
ham6,instrectL1412_20_62,8.333
ham6,instrectL1412_20_64,121.616
ham6,instrectL1412_20_67,2.174
ham6,instrectL1412_20_70,15.832
ham6,instrectL1412_20_72,19.985
ham6,instrectL1412_20_76,20.560
ham6,instrectL1412_22_41,40.611
ham6,instrectL1412_22_45,48.306
ham6,instrectL1412_22_51,51.449
ham6,instrectL1412_22_53,26.783
ham6,instrectL1412_22_61,3.452
ham6,instrectL1412_22_65,9.379
ham6,instrectL1412_22_67,15.864
ham6,instrectL1412_22_71,24.019
ham6,instrectL1412_22_77,107.358
ham6,instrectL1412_22_79,199.993
ham6,instrectL1412_24_41,156.522
ham6,instrectL1412_24_43,46.238
ham6,instrectL1412_24_51,76.983
ham6,instrectL1412_24_66,36.447
ham6,instrectL1412_24_68,3.143
ham6,instrectL1412_24_69,1.349
ham6,instrectL1412_24_73,40.074
ham6,instrectL1412_24_76,42.306
ham6,instrectL1412_24_77,8.622
ham6,instrectL1412_26_46,130.702
ham6,instrectL1412_26_49,19.930
ham6,instrectL1412_26_54,11.353
ham6,instrectL1412_26_55,20.672
ham6,instrectL1412_26_57,2.216
ham6,instrectL1412_26_61,7.064
ham6,instrectL1412_26_69,70.074
ham6,instrectL1412_26_77,18.358
ham6,instrectL1412_28_40,54.187
ham6,instrectL1412_28_41,25.278
ham6,instrectL1412_28_43,28.605
ham6,instrectL1412_28_45,10.913
ham6,instrectL1412_28_46,17.613
ham6,instrectL1412_28_47,19.271
ham6,instrectL1412_28_50,199.994
ham6,instrectL1412_28_55,61.285
ham6,instrectL1412_28_57,150.611
ham6,instrectL1412_28_58,3.197
ham6,instrectL1412_28_59,25.804
ham6,instrectL1412_28_61,21.294
ham6,instrectL1412_28_64,4.568
ham6,instrectL1412_28_67,199.994
ham6,instrectL1412_28_70,0.317
ham6,instrectL1412_28_71,151.288
ham6,instrectL1412_28_74,11.810
ham6,instrectL1412_28_76,4.620
ham6,instrectL1412_28_79,41.336
ham6,instrectL1412_30_43,36.729
ham6,instrectL1412_30_52,62.376
ham6,instrectL1412_30_61,151.115
ham6,instrectL1412_30_64,16.636
ham6,instrectL1412_30_77,29.028
ham6,instrectL1412_32_70,2.356
ham6,instrectL1412_34_48,27.870
ham6,instrectL1412_34_52,12.073
ham6,instrectL1412_34_69,1.470
ham6,instrectL1412_36_41,15.887
ham6,instrectL1412_36_43,51.026
ham6,instrectL1412_36_55,0.830
ham6,instrectL1412_36_56,29.820
ham6,instrectL1412_36_70,3.968
ham6,instrectL1412_36_74,0.714
ham6,instrectL1412_36_78,27.577
ham6,instrectL1412_38_40,5.204
ham6,instrectL1412_38_48,26.261
ham6,instrectL1412_38_68,27.801
ham6,instrectL1412_38_72,30.431
ham6,instrectL1412_38_75,11.032
ham6,instrectL1412_42_71,1.791
ham6,instrectL1412_44_40,44.451
ham6,instrectL1412_46_49,51.587
ham6,instrectL1412_46_76,8.969
ham6,instrectL1412_48_62,6.426
ham6,instrectL1412_50_57,34.922
ham6,instrectL1412_50_72,52.143
ham6,instrectL1412_52_58,27.937
ham6,instrectL1412_54_43,28.968
ham6,instrectL1412_54_61,68.843
ham6,instrectL1412_54_69,91.693
ham6,instrectL1412_56_42,83.984
ham6,instrectL1412_56_59,42.347
ham6,instrectL1412_58_52,31.654
ham6,instrectL1412_58_60,32.337
ham6,instrectL1412_58_66,76.646
ham6,instrectL1412_60_62,43.761
ham6,instrectL1412_60_75,34.618
ham6,instrectL1412_62_65,52.329
ham6,instrectL1412_62_75,74.009
ham6,instrectL1412_64_47,74.336
ham6,instrectL1412_64_51,38.336
ham6,instrectL1412_64_67,80.422
ham6,instrectL1412_66_77,85.381
ham6,instrectL1412_68_52,34.886
ham6,instrectL1412_68_63,71.754
ham6,instrectL1412_70_67,26.204
ham6,instrectL1412_72_72,97.686
ham6,instrectL1412_74_63,43.351
ham6,instrectL1412_78_41,59.755
ham6,instrectL1412_78_79,40.693
ham6,instcross10_30_28.csv,199.984
ham6,instcross10_35_0.csv,199.985
ham6,instcross10_35_11.csv,199.985
ham6,instcross10_35_6.csv,199.985
ham6,instcross10_38_29.csv,13.264
ham6,instcross10_38_3.csv,199.982
ham6,instcross10_41_15.csv,7.265
ham6,instcross10_41_17.csv,199.983
ham6,instcross10_41_25.csv,199.983
ham6,instcross10_41_26.csv,199.983
ham6,instcross10_44_15.csv,53.895
ham6,instcross10_44_16.csv,199.981
ham6,instcross10_44_20.csv,199.984
ham6,instcross10_44_24.csv,199.984
ham6,instcross10_44_28.csv,199.982
ham6,instcross10_44_3.csv,199.981
ham6,instcross10_45_15.csv,199.983
ham6,instcross10_47_25.csv,199.987
ham6,instcross10_47_6.csv,199.984
ham6,instcross10_50_1.csv,154.770
ham6,instcross10_50_21.csv,199.984
ham6,instcross10_50_23.csv,199.980
ham6,instcross10_50_29.csv,199.984
ham6,instcross10_50_5.csv,30.803
ham6,instcross10_50_9.csv,199.984
ham6,instcross10_55_0.csv,199.979
ham6,instcross10_55_10.csv,4.220
ham6,instcross10_55_1.csv,199.984
ham6,instcross10_60_7.csv,199.984
ham6,instcross10_60_9.csv,199.978
ham6,instcross10_65_19.csv,199.989
ham6,instcross10_65_3.csv,14.084
ham6,instcross10_65_9.csv,199.989
ham6,instcross10_70_29.csv,199.984
ham6,instcross10_75_27.csv,199.988
ham6,instcross10_75_9.csv,199.986
ham6,instcross10_80_5.csv,199.986
ham6,instcross6_30_0.csv,175.305
ham6,instcross6_30_14.csv,199.992
ham6,instcross6_30_24.csv,199.992
ham6,instcross6_30_4.csv,169.053
ham6,instcross6_31_23.csv,106.086
